Phi_1,Phi_2,DPhi_1,DPhi_2,DDPhi_1,t,wire_dist,overlap
0.24225892124621018,0.6895978140150313,2.2819016462407715,6.0620393374043475,14.01128255819458,0.1985,2.187133023686182,
0.24340098490204787,0.6926305802887447,2.2863517220498544,6.069016133323018,13.895793215689082,0.199,2.1870543380717744,
0.24454527171251092,0.695666820515249,2.2907942633627436,6.075935130620037,13.780088497976976,0.1995,2.186974938797082,
0.24569177790828178,0.698706505768347,2.2952292619012056,6.0827962218209946,13.664169262372525,0.2,2.1868948222157973,
0.2468404997159034,0.7017496070682117,2.2996567093857183,6.089599299882409,13.548036375270385,0.2005,2.1868139846914487,
0.24799143335777862,0.7047960953816029,2.3040765975355373,6.0963442581962655,13.431690712190175,0.201,2.1867324225977054,
0.24914457505216972,0.7078459416220867,2.3084889180687647,6.1030309905946,13.315133157837408,0.2015,2.1866501323187024,
0.25029992101319765,0.710899116650256,2.312893662702418,6.109659391354103,13.198364606140785,0.202,2.186567110249351,
0.2514574674508418,0.7139555912739537,2.3172908231525016,6.1162293552007405,13.08138596030858,0.2025,2.186483352795661,
0.25261721057093905,0.7170153362484992,2.3216803911340667,6.122740777314411,12.964198132872298,0.203,2.1863988563750563,
0.25377914657518374,0.7200783222769169,2.326062358361287,6.129193553333613,12.846802045739423,0.20350000000000001,2.186313617416697,
0.2549432716611271,0.7231445200101656,2.33043671654752,6.135587579360151,12.72919863025254,0.20400000000000001,2.1862276323617955,
0.2561095820221768,0.7262139000473714,2.3348034574053758,6.1419227519638655,12.61138882722571,0.20450000000000002,2.186140897663937,
0.25727807384759666,0.7292864329360642,2.339162572646785,6.148198968187376,12.49337358700268,0.20500000000000002,2.1860534097894044,
0.2584487433225063,0.7323620891724137,2.3435140539830637,6.154416125550868,12.375153869504175,0.20550000000000002,2.185965165217495,
0.2596215866278809,0.7354408392014703,2.347857893124978,6.160574122056881,12.25673064428156,0.20600000000000002,2.185876160440845,
0.2607965999405509,0.7385226534174073,2.3521940817828098,6.16667285619515,12.13810489057687,0.20650000000000002,2.1857863919657476,
0.2619737794332016,0.7416075021637656,2.3565226116664277,6.172712226947458,12.019277597360997,0.20700000000000002,2.1856958563124835,
0.26315312127437346,0.7446953557337014,2.3608434744853417,6.17869213379251,11.900249763381908,0.20750000000000002,2.1856045500156336,
0.2643346216284612,0.7477861843702349,2.365156661948777,6.184612476710839,11.781022397236484,0.20800000000000002,2.1855124696244106,
0.2655182766557146,0.7508799582665033,2.369462165765734,6.1904731561897455,11.661596517404178,0.2085,2.185419611702979,
0.2667040825122376,0.7539766475660158,2.3737599776450518,6.196274073228244,11.541973152309765,0.209,2.1853259728307775,
0.2678920353499884,0.7570762223629088,2.3780500892954755,6.202015129342055,11.422153340367004,0.2095,2.1852315496028485,
0.2690821313167799,0.7601786527022077,2.382332492425713,6.20769622656861,11.302138130035928,0.21,2.1851363386301528,
0.2702743665562791,0.7632839085800881,2.386607178744507,6.213317267472091,11.181928579878331,0.2105,2.1850403365399065,
0.2714687372080075,0.7663919599441399,2.3908741399606876,6.218878155148489,11.061525758595963,0.211,2.1849435399758943,
0.27266523940734105,0.7695027766936353,2.395133367783243,6.224378793230687,10.94093074509783,0.2115,2.1848459455988007,
0.2738638692855103,0.7726163286797983,2.399384853921375,6.2298190858935865,10.820144628547496,0.212,2.184747550086533,
0.2750646229696002,0.7757325857060771,2.403628590084564,6.235198937859234,10.699168508405819,0.2125,2.184648350134545,
0.27626749658255084,0.7788515175284181,2.407864567982631,6.240518254401993,10.578003494496443,0.213,2.1845483424561607,
0.27747248624315723,0.7819730938555448,2.4120927793257954,6.245776941353731,10.456650707052177,0.2135,2.1844475237829055,
0.27867958806606946,0.7850972843492366,2.416313215824737,6.250974905109045,10.335111276760472,0.214,2.1843458908648214,
0.27988879816179335,0.7882240586246123,2.4205258691906586,6.256112052630491,10.213386344817991,0.2145,2.184243440470798,
0.28110011263669027,0.791353386250415,2.424730731135338,6.261188291453863,10.091477062988815,0.215,2.1841401693888933,
0.28231352759297756,0.7944852367492998,2.428927793371197,6.26620352969348,9.969384593644463,0.2155,2.1840360744266616,
0.2835290391287292,0.7976195795981252,2.433117047611353,6.271157676047507,9.847110109821188,0.216,2.1839311524114726,
0.2847466433378756,0.8007563842282451,2.4372984855696815,6.276050639803302,9.72465479526727,0.2165,2.18382540019084,
0.2859663363102046,0.8038956200258063,2.4414720989608742,6.280882330842775,9.602019844490314,0.217,2.1837188146327393,
0.2871881141313615,0.807037256332046,2.4456378795004943,6.285652659647791,9.479206462815455,0.2175,2.1836113926259344,
0.28841197288284953,0.8101812624435933,2.4497958189050366,6.29036153730559,9.356215866425373,0.218,2.1835031310803004,
0.28963790864203054,0.8133276076127739,2.4539459088919817,6.295008875514217,9.23304928241214,0.2185,2.183394026927144,
0.29086591748212526,0.8164762610479158,2.4580881411798567,6.299594586588002,9.109707948826326,0.219,2.1832840771195254,
0.29209599547221404,0.8196271919136594,2.4622225074882884,6.304118583463043,8.986193114720663,0.2195,2.1831732786325793,
0.29332813867723734,0.8227803693312701,2.466348999538059,6.308580779702723,8.862506040205517,0.22,2.1830616284638387,
0.2945623431579962,0.8259357623789527,2.470467609051165,6.312981089503249,8.738647996489817,0.2205,2.1829491236335485,
0.2957986049711531,0.8290933400921697,2.474578327750866,6.317319427699212,8.614620265924714,0.221,2.182835761184994,
0.2970369201692325,0.8322530714639615,2.4786811473617485,6.3215957097691735,8.49042414204996,0.2215,2.1827062124991126,
0.2982772848006214,0.8354149254452697,2.48277605960977,6.325809851841263,8.366060929649393,0.222,2.1824875609646774,
0.29951969490957,0.8385788709452641,2.4868630562223215,6.329961770698823,8.241531944783674,0.2225,2.1822672243839594,
0.3007641465361929,0.8417448768316705,2.490942128928276,6.334051383786046,8.116838514833034,0.223,2.182045196930984,
0.3020106357164692,0.8449129119311037,2.495013269458044,6.338078609213656,7.9919819785500295,0.2235,2.181821472826557,
0.30325915848224383,0.8480829450294017,2.499076469543623,6.342043365764597,7.8669636860940955,0.224,2.181596046338886,
0.30450971086122797,0.8512549448719626,2.503131720918656,6.34594557289975,7.741784999074298,0.2245,2.181368911784212,
0.30576228887700013,0.8544288801640864,2.507179015318475,6.349785150763671,7.616447290592987,0.225,2.1811400635274283,
0.30701688854900694,0.8576047195713168,2.5112183444801612,6.353562020190343,7.490951945284905,0.2255,2.1809094959827053,
0.30827350589256397,0.8607824317197887,2.515249700142588,6.357276102708956,7.365300359349931,0.226,2.1806772036141107,
0.3095321369188568,0.8639619851965764,2.5192730740464793,6.360927320549693,7.239493940596731,0.2265,2.180443180936229,
0.3107927776349415,0.8671433485500452,2.5232884579344512,6.364515596649553,7.113534108480053,0.227,2.1802074225147767,
0.3120554240437463,0.8703264902902073,2.527295843551071,6.368040854658173,6.9874222941407425,0.2275,2.1799699229672167,
0.31332007214407204,0.8735113788890794,2.5312952226428993,6.371503018943693,6.861159940433026,0.228,2.179730676963373,
0.3145867179305934,0.8766979827810424,2.5352865869585437,6.374902014598606,6.734748501962713,0.2285,2.1794896792260388,
0.3158553573938599,0.8798862703632064,2.5392699282487055,6.378237767445656,6.608189445119933,0.229,2.179246924531584,
0.3171259865202969,0.8830762099957766,2.543245238266226,6.381510204043726,6.481484248110974,0.2295,2.179002407710565,
0.3183986012922068,0.8862677700024223,2.547212508766139,6.384719251693767,6.354634400991927,0.23,2.1787561236483235,
0.31967319768776997,0.8894609186706505,2.551171731505712,6.387864838444718,6.227641405694158,0.2305,2.178508067285589,
0.3209497716810461,0.8926556242521808,2.555122898244499,6.390946893099461,6.1005067760606835,0.231,2.178258233619078,
0.3222283192419751,0.8958518549633241,2.559066000744383,6.393965345220779,5.973232037865273,0.2315,2.178006617702087,
0.32350883633637834,0.899049578985364,2.5630010307696245,6.396920125137326,5.845818728843369,0.232,2.177753214645089,
0.3247913189259603,0.9022487644649406,2.566927980086905,6.3998111639496225,5.718268398720284,0.2325,2.177498019616319,
0.32607576296830904,0.9054493795144389,2.570846840465376,6.402638393536047,5.590582609230296,0.233,2.177241027842367,
0.327362164416898,0.9086513922123789,2.574757603676699,6.405401746558852,5.462762934134844,0.2335,2.176982234608757,
0.3286505192210871,0.911854770603809,2.578660261495091,6.408101156470181,5.334810959257993,0.234,2.1767216352605274,
0.329940823326124,0.9150594827007016,2.5825548056973733,6.410736557518111,5.20672828250099,0.23450000000000001,2.1764592252028154,
0.3312330726731454,0.9182654964823541,2.5864412280630087,6.413307884752682,5.078516513846807,0.23500000000000001,2.176194999901428,
0.3325272631991782,0.9214727798957911,2.5903195203741474,6.415815074031957,4.950177275398346,0.23550000000000001,2.1759289548834118,
0.3338233908371416,0.9246813008561686,2.59418967441567,6.418258062028081,4.821712201386617,0.23600000000000002,2.175661085737623,
0.3351214515158472,0.9278910272471835,2.5980516819752317,6.420636786233344,4.693122938178931,0.23650000000000002,2.175391388115295,
0.3364214411600018,0.9311019269214857,2.6019055348432993,6.4229511849662595,4.564411144297992,0.23700000000000002,2.1751198577305955,
0.3377233556902078,0.9343139677010921,2.6057512248131958,6.425201197377642,4.435578490430089,0.23750000000000002,2.174846490361188,
0.3390271910229649,0.9375271173778038,2.609588743681142,6.42738676345669,4.306626659445101,0.23800000000000002,2.174571281848783,
0.34033294307067197,0.9407413437136282,2.613418083246296,6.429507824037087,4.1775573463892215,0.23850000000000002,2.174294228099688,
0.341640607741628,0.9439566144412012,2.617239235310793,6.431564320803079,4.048372258499512,0.23900000000000002,2.17401532508536,
0.34295018094003377,0.9471728972642149,2.621052191679787,6.433556196295586,3.919073115213905,0.23950000000000002,2.1737345688429413,
0.3442616585659934,0.9503901598578476,2.6248569441614857,6.435483393918291,3.789661648159381,0.24,2.1734519554758025,
0.34557503651551613,0.9536083698691962,2.628653484567199,6.437345857943746,3.660139601177434,0.2405,2.1731674811540755,
0.3468903106805173,0.9568274949177121,2.6324418047113656,6.439143533519468,3.530508730303154,0.241,2.172881142115188,
0.3482074769488204,0.9600475025956411,2.6362218964115978,6.440876366674049,3.400770803767955,0.2415,2.1725929346643853,
0.3495265312041586,0.9632683604684642,2.639993751488722,6.442544304323237,3.270927602005031,0.242,2.172302855175255,
0.3508474693261762,0.9664900360753439,2.6437573617668084,6.444147294276054,3.1409809176393537,0.2425,2.172010900090246,
0.3521702871904305,0.9697124969295714,2.6475127190732146,6.4456852852408755,3.0109325554731186,0.243,2.1717170659211833,
0.3534949806683929,0.9729357105190182,2.651259815238619,6.447158226831527,2.8807843324884743,0.2435,2.1714213492497714,
0.3548215456274516,0.9761596443065904,2.6549986420970555,6.448566069573364,2.7505380778338804,0.244,2.171123746728109,
0.3561499779309121,0.9793842657306862,2.658729191485955,6.449908764909361,2.6201956328104643,0.2445,2.170824255079179,
0.35748027343799965,0.9826095422056554,2.662451455246175,6.451186265206175,2.489758850852013,0.245,2.170522871097353,
0.3588124280038611,0.9858354411222642,2.666165425222035,6.452398523760213,2.3592295975158777,0.2455,2.1702195916488756,
0.3601464374795659,0.9890619298481595,2.6698710932613565,6.4535454948036906,2.228609750468422,0.246,2.169914413672356,
0.3614822977121085,0.9922889757283406,2.6735684512154902,6.454627133510681,2.09790119945319,0.2465,2.1696073341792435,
0.36282000454441,0.99551654608563,2.677257490939354,6.455643396003143,1.967105846276354,0.247,2.1692983502543104,
0.36415955381531956,0.9987446082211494,2.6809382042914662,6.456594239356958,1.836225604790343,0.2475,2.16898745905612,
0.36550094135961675,1.0019731294147982,2.684610583133976,6.457479621607934,1.7052624008492785,0.248,2.1686746578174882,
0.3668441630080132,1.0052020769257357,2.688274619332698,6.458299501757807,1.5742181722907844,0.2485,2.1683599438459575,
0.3681892145871541,1.0084314179928635,2.6919303047571455,6.459053839780225,1.4430948689096113,0.249,2.16804331452424,
0.3695360919196204,1.0116611198353154,2.6955776312805604,6.459742596626716,1.3118944524212566,0.2495,2.1677247673106734,
0.3708847908239309,1.0148911496529456,2.699216590779944,6.460365734232647,1.1806188964292232,0.25,2.16740429973967,
0.3722353071145434,1.018121474626824,2.7028471751360916,6.460923215523146,1.0492701863868206,0.2505,2.1670819094221487,
0.37358763660185745,1.0213520619197314,2.7064693762336187,6.461415004419033,0.9178503195553276,0.251,2.1667575940459787,
0.3749417750922156,1.0245828786766595,2.710083185960997,6.461841065842702,0.7863613049739797,0.2515,2.1664313513764015,
0.37629771838790577,1.0278138920253124,2.7136885962105772,6.462201365724007,0.6548051634099465,0.252,2.1661031792564573,
0.3776554622871629,1.0310450690766122,2.7172855988786253,6.462495871006111,0.5231839273110381,0.2525,2.1656454579522983,
0.37901500258417115,1.0342763769252072,2.720874185865348,6.462724549651318,0.3914996407684157,0.253,2.1651680185848794,
0.3803763350690657,1.0375077826499834,2.7244543490749225,6.46288737064688,0.2597543594538365,0.2535,2.164687729888026,
0.38173945552793476,1.0407392533145772,2.728026080415527,6.462984304010772,0.12795015057690762,0.254,2.164204588733821,
0.383104359742822,1.043970755967893,2.7315893717993647,6.4630153207974566,-0.0039109071585698985,0.2545,2.1637185921107207,
0.3844710434917276,1.047202257644623,2.7351442151426975,6.462980393103614,-0.13582672363736492,0.255,2.163229737124143,
0.38583950254861155,1.0504337253657687,2.7386906023658666,6.462879494073819,-0.2677951973682866,0.2555,2.1627380209970584,
0.3872097326833945,1.0536651261391685,2.742228525393326,6.462712597906245,-0.39981421554603,0.256,2.162243441070565,
0.3885817296619606,1.056896426960023,2.7457579761536657,6.462479679858273,-0.5318816541303022,0.2565,2.1617459948044573,
0.3899554892461593,1.0601275948114284,2.749278946579639,6.4621807162521145,-0.6639953778885683,0.257,2.161245679777781,
0.39133100719380753,1.063358596664909,2.7527914286081887,6.461815684480385,-0.7961532404724494,0.2575,2.1607424936893915,
0.39270827925869173,1.066589399480954,2.7562954141804745,6.461384563011642,-0.9283530845013956,0.258,2.1602364343584863,
0.3940873011905699,1.0698199702095574,2.759790895241896,6.460887331395883,-1.0605927416127088,0.2585,2.1597274997251446,
0.39546806873517376,1.0730502757907596,2.7632778637421183,6.4603239702700295,-1.192870032535211,0.259,2.159215687850842,
0.396850577634211,1.076280283155192,2.7667563116351,6.459694461363348,-1.3251827671892897,0.2595,2.158700996918969,
0.3982348236253676,1.0795099592246251,2.770226230879113,6.45899878750284,-1.4575287447423761,0.26,2.158183425235331,
0.3996208024423094,1.0827392709125188,2.7736876134367714,6.458236932618606,-1.5899057536953478,0.2605,2.1576629712286453,
0.4010085098146847,1.085968185124574,2.7771404512750535,6.457408881749145,-1.7223115719680209,0.261,2.1571396334510204,
0.4023979414681267,1.08919666875929,2.7805847363653236,6.4565146210466375,-1.8547439669864616,0.2615,2.1566134105784367,
0.4037890931242549,1.0924246887085214,2.7840204606833585,6.455554137782158,-1.987200695770298,0.262,2.156084301411207,
0.40518196050067834,1.0956522118580387,2.7874476162093687,6.454527420350868,-2.119679505012755,0.2625,2.1555523048744325,
0.4065765393109967,1.0988792050880927,2.7908661949280216,6.453434458277146,-2.252178131182518,0.263,2.1550174200184453,
0.40797282526480355,1.1021056352739798,2.7942761888284657,6.4522752422196845,-2.384694300618321,0.2635,2.1544796460192486,
0.4093708140676881,1.1053314692866092,2.7976775899043504,6.451049763976528,-2.5172257296244425,0.264,2.153938982178937,
0.41077050142123717,1.108556673993077,2.8010703901538503,6.44975801649006,-2.649770124566203,0.2645,2.1533954279261116,
0.41217188302303825,1.1117812162572351,2.804454581579684,6.448399993851961,-2.782325181975466,0.265,2.1528489828162867,
0.41357495456668103,1.1150050629402724,2.807830156189138,6.446975691308085,-2.9148885886488642,0.2655,2.1522996465322812,
0.41497971174176024,1.1182281809012875,2.8111971059940895,6.445485105263312,-3.0474580217605762,0.266,2.151747418884604,
0.41638615023387743,1.1214505369978744,2.814555423011022,6.443928233286324,-3.180031148975104,0.2665,2.1511922998118265,
0.4177942657246437,1.1246720980867027,2.817905099261052,6.442305074114337,-3.31260562854186,0.267,2.1506342893809474,
0.4192040538916818,1.127892831024102,2.8212461267699442,6.440615627657783,-3.4451791094134023,0.2675,2.150073387787741,
0.4206155104086287,1.1311127026666545,2.824578497568136,6.438859895004923,-3.577749231373673,0.268,2.1495095953571037,
0.42202863094513765,1.1343316798717797,2.827902203690756,6.437037878426409,-3.710313625143499,0.2685,2.1489429125433834,
0.4234434111668806,1.1375497294983299,2.8312172371776434,6.435149581379781,-3.842869912495189,0.269,2.1483733399306972,
0.4248598467355505,1.1407668184071837,2.834523590073368,6.433195008513914,-3.975415706388958,0.2695,2.147800878233246,
0.42627793330886393,1.1439829134618424,2.837821254427249,6.431174165673391,-4.107948611090251,0.27,2.1472255282956088,
0.42769766654056335,1.1471979815290296,2.841110222293376,6.429087059902823,-4.240466222289797,0.2705,2.1466472910930343,
0.42911904208041934,1.1504119894792924,2.8443904857306266,6.4269336994511015,-4.3729661272418525,0.271,2.1460661677317168,
0.43054205557423336,1.153624904187604,2.847662036802684,6.424714093775582,-4.505445904885164,0.2715,2.1454821594490596,
0.4319667026638396,1.15683669253397,2.850924867578058,6.422428253546216,-4.637903125988487,0.272,2.1448952676139355,
0.4333929789871078,1.1600473214040332,2.8541789701301026,6.420076190649593,-4.770335353283372,0.2725,2.144305493726926,
0.4348208801779458,1.1632567576896866,2.8574243365370338,6.417657918192933,-4.902740141582399,0.273,2.143712839420559,
0.43625040186630154,1.166464968289682,2.8606609588819474,6.415173450508011,-5.035115037940159,0.2735,2.143117306459526,
0.4376815396781658,1.169671920110244,2.8638888292528395,6.412622803154993,-5.167457581791496,0.274,2.142518896740896,
0.4391142892355745,1.172877580065685,2.867107939742619,6.410005992926219,-5.299765305084293,0.2745,2.1419176122943147,
0.44054864615661143,1.1760819150790227,2.8703182824491322,6.407323037849909,-5.432035732436816,0.275,2.141313455282191,
0.44198460605541046,1.1792848920825987,2.8735198494751732,6.404573957193782,-5.5642663812814135,0.2755,2.1407064279998753,
0.44342216454215805,1.1824864780186983,2.8767126329285078,6.401758771468627,-5.696454762011854,0.276,2.1400965328758277,
0.44486131722309585,1.1856866398401755,2.879896624921884,6.398877502431771,-5.8285983781388495,0.2765,2.139441678284045,
0.4463020597005231,1.1888853445110728,2.883071817573056,6.3959301730904885,-5.960694726438305,0.277,2.1386502506183755,
0.44774438757279933,1.192082559007252,2.8862382030047966,6.392916807705332,-6.092741297116845,0.2775,2.137855053457999,
0.4491882964343463,1.1952782503170174,2.8893957733449143,6.389837431793372,-6.224735573965518,0.278,2.137056090099287,
0.4506337818756514,1.1984723854417474,2.8925445207262706,6.386692072131367,-6.356675034509863,0.2785,2.1362533640136383,
0.45208083948326944,1.2016649313965244,2.8956844372868,6.383480756758861,-6.488557150185443,0.279,2.135446878847637,
0.45352946483982554,1.2048558552107662,2.8988155151695194,6.380203514981181,-6.620379386498826,0.2795,2.1346366384231947,
0.45497965352401765,1.208045123928861,2.901937746522553,6.376860377372362,-6.752139203189472,0.28,2.133822646737687,
0.456431401110619,1.2112327046108013,2.90505112349914,6.373451375777991,-6.883834054398903,0.2805,2.1330049079640556,
0.45788470317048074,1.2144185643328218,2.9081556382576585,6.369976543317964,-7.01546138883441,0.281,2.132183426450915,
0.45933955527053455,1.217602670188035,2.911251282961639,6.366435914389157,-7.1470186499482224,0.28150000000000003,2.1313582067226333,
0.4607959529737951,1.2207849892870726,2.9143380497797775,6.362829524668015,-7.278503276114861,0.28200000000000003,2.1305292534794,
0.4622538918393626,1.223965488758724,2.9174159308859564,6.359157411113042,-7.409912700793939,0.28250000000000003,2.1296965715972784,
0.46371336742242575,1.2271441357505803,2.920484918459257,6.355419611967221,-7.541244352706599,0.28300000000000003,2.128860166128243,
0.465174375274264,1.2303208974296744,2.9235450046839797,6.351616166760335,-7.672495656021965,0.28350000000000003,2.1280200423002062,
0.4666369109422502,1.2334957409831273,2.9265961817496557,6.3477471163112,-7.803664030532673,0.28400000000000003,2.1271762055170185,
0.4681009699698533,1.2366686336187904,2.9296384418510644,6.343812502729803,-7.934746891839495,0.28450000000000003,2.126328661358463,
0.4695665478966409,1.2398395425658957,2.932671777188251,6.33981236941936,-8.065741651530516,0.28500000000000003,2.1254774155802365,
0.47103364025828187,1.2430084350756987,2.9356961799665404,6.335746761078273,-8.196645717368483,0.28550000000000003,2.124622474113903,
0.47250224258654955,1.2461752784221283,2.9387116423965556,6.331615723701992,-8.32745649347089,0.28600000000000003,2.1237638430668433,
0.47397235040932334,1.2493400399024368,2.9417181566942308,6.327419304584802,-8.458171380507338,0.28650000000000003,2.122901528722189,
0.4754439592505922,1.2525026868378486,2.9447157150808287,6.323157552321485,-8.588787775882338,0.28700000000000003,2.122035537538731,
0.47691706463045697,1.2556631865742103,2.9477043097829605,6.318830516808919,-8.719303073923584,0.28750000000000003,2.1211658761508274,
0.4783916620651333,1.258821506482643,2.9506839330325927,6.31443824924756,-8.849714666090222,0.28800000000000003,2.120292551368279,
0.47986774706695384,1.261977613960194,2.9536545770670735,6.309980802142831,-8.98001994113929,0.2885,2.1194155701762076,
0.4813453151443718,1.2651314764304904,2.9566162341291413,6.305458229306421,-9.110216285343995,0.289,2.118534939734907,
0.4828243618019627,1.2682830613443914,2.959568896466946,6.300870585857487,-9.240301082680162,0.2895,2.117650667379678,
0.4843048825404273,1.2714323361806437,2.9625125563340626,6.29621792822374,-9.37027171502632,0.29,2.1167627606206607,
0.4857868728565951,1.2745792684465342,2.9654472059895083,6.291500314142461,-9.500125562354697,0.2905,2.115871227142635,
0.487270328243426,1.2777238256785461,2.96837283769776,6.286717802661386,-9.629860002945861,0.291,2.1149760748048188,
0.4887552441900136,1.2808659754430154,2.9712894437287676,6.281870454139515,-9.759472413576077,0.2915,2.114077311640645,
0.49024161618158807,1.2840056853367838,2.974197016357975,6.276958330247809,-9.888960169727397,0.292,2.1131749458575255,
0.49172943969951843,1.2871429229878588,2.9770955478663343,6.271981493969787,-10.018320645788663,0.2925,2.1122689858365953,
0.49321871022131564,1.2902776560560654,2.9799850305403215,6.2669400096020205,-10.147551215258318,0.293,2.1113594401324507,
0.4947094232206353,1.293409852233707,2.982865456671958,6.261833942754529,-10.276649250952687,0.2935,2.1104463174728636,
0.4962015741672805,1.2965394792462202,2.9857368185588222,6.256663360351068,-10.405612125211519,0.294,2.109529626758488,
0.4976951585272042,1.2996665048528315,2.9885991085040713,6.2514283306293175,-10.534437210107171,0.2945,2.108609377062543,
0.4991901717625127,1.302790896847215,2.9914523188164557,6.246128923140961,-10.663121877646518,0.295,2.1076855776304875,
0.5006866093314679,1.3059126230581488,2.9942964418103384,6.240765208751671,-10.791663499987408,0.2955,2.1067582378796814,
0.5021844666884904,1.3090316513501727,2.997131469805712,6.235337259640974,-10.920059449644214,0.296,2.1058273673990247,
0.5036837392841618,1.3121479496242454,2.9999573951282157,6.229845149302027,-11.048307099705198,0.2965,2.1048929759485895,
0.5051844225652287,1.3152614858183984,3.0027742101091555,6.224288952541269,-11.176403824036242,0.297,2.1039550734592263,
0.5066865119746038,1.3183722279083965,3.0055819070855208,6.2186687454779905,-11.304346997494576,0.2975,2.1029915804843333,
0.5081900029513707,1.3214801439083916,3.008380478400003,6.212984605543774,-11.43213399614433,0.298,2.1018476593382895,
0.509694890930785,1.3245852018715794,3.011169916401015,6.207236611481846,-11.559762197472992,0.2985,2.1006994061193502,
0.5112011713442788,1.3276873698908545,3.013950213442709,6.201424843346301,-11.687228980601503,0.299,2.099546833167886,
0.5127088396194615,1.3307866160994675,3.0167213618849975,6.195549382501245,-11.814531726491623,0.2995,2.098389953032674,
0.514217891180125,1.3338829086716764,3.019483354093569,6.189610311619809,-11.941667818179667,0.3,2.0972287784703476,
0.515728321446245,1.3369762158234049,3.022236182439912,6.183607714683065,-12.068634640976597,0.3005,2.0960633224448397,
0.5172401258339845,1.3400665058128918,3.0249798393013334,6.177541676978833,-12.195429582687211,0.301,2.0948935981267907,
0.5187532997556964,1.3431537469413477,3.027714317060974,6.171412285100377,-12.322050033835694,0.3015,2.093719618892954,
0.5202678386199268,1.3462379075536057,3.0304396081078373,6.165219626944997,-12.448493387868439,0.302,2.092541398325576,
0.5217837378314181,1.349318956038773,3.0331557048368034,6.158963791712509,-12.574757041381417,0.3025,2.0913589502117595,
0.523300992791111,1.352396860830882,3.0358625996486515,6.152644869903615,-12.700838394336643,0.303,2.090172288542811,
0.5248195988961486,1.3554715904095405,3.0385602849500826,6.146262953318172,-12.826734850274988,0.3035,2.088981427513572,
0.5263395515398785,1.3585431133005808,3.041248753153741,6.13981813505334,-12.952443816540836,0.304,2.0877863815217275,
0.5278608461118562,1.3616113980767064,3.0439279966782324,6.133310509501632,-13.077962704487618,0.3045,2.0865871651671073,
0.529383477997848,1.3646764133581422,3.0465980079481523,6.126740172348852,-13.203288929708833,0.305,2.0853837932509585,
0.5309074425798341,1.367738127813278,3.049258779394102,6.1201072205719225,-13.328419912257232,0.3055,2.0841762807752082,
0.5324327352360111,1.3707965101593143,3.0519103034527166,6.113411752436596,-13.453353076848543,0.306,2.0829646429417097,
0.5339593513407961,1.373851529162907,3.054552572566685,6.1066538674950746,-13.57808585309067,0.3065,2.081748895151469,
0.5354872862648289,1.3769031536408078,3.0571855791847735,6.099833666583505,-13.702615675701054,0.307,2.080529053003856,
0.5370165353749745,1.3799513524605085,3.0598093157618518,6.092951251819374,-13.826939984718592,0.3075,2.0793051322957967,
0.5385470940343277,1.3829960945408786,3.0624237747589147,6.086006726598786,-13.95105622572919,0.308,2.0780771490209577,
0.5400789576022149,1.3860373488528037,3.0650289486431075,6.079000195593644,-14.074961850075852,0.3085,2.0768451193688984,
0.541612121434198,1.3890750844198259,3.067624829887753,6.071931764748711,-14.198654315077874,0.309,2.075609059724227,
0.5431465808820763,1.392109270318775,3.0702114109723753,6.064801541278566,-14.322131084249122,0.3095,2.0743689866657227,
0.5446823312938917,1.3951398756804074,3.072788684382723,6.057609633664462,-14.445389627514487,0.31,2.073124916965452,
0.5462193680139289,1.3981668696900338,3.075356642610801,6.050356151651052,-14.56842742142544,0.3105,2.071876867587866,
0.5477576863827219,1.4011902215881529,3.077915278154892,6.043041206243036,-14.691241949372852,0.311,2.070624855688883,
0.549297281737054,1.4042099006710813,3.0804645835195856,6.035664909701679,-14.813830701805273,0.3115,2.069368898614955,
0.5508381494099636,1.4072258762915781,3.083004551215807,6.02822737554123,-14.9361911764463,0.312,2.0681090139021197,
0.5523802847307452,1.4102381178594734,3.0855351737608436,6.020728718525232,-15.058320878498307,0.3125,2.0668452192750335,
0.5539236830249537,1.4132465948422896,3.0880564436783726,6.0131690546627325,-15.180217320863449,0.313,2.0655775326459946,
0.5554683396144077,1.4162512767658644,3.0905683534984916,6.005548501204369,-15.30187802436285,0.3135,2.0643059721139476,
0.5570142498171923,1.41925213321497,3.0930708957577475,5.997867176638369,-15.423300517932148,0.314,2.063030555963477,
0.5585614089476627,1.4222491338339323,3.0955640629991654,5.990125200686437,-15.5444823388425,0.3145,2.061751302663778,
0.5601098123164471,1.4252422483272444,3.0980478477722806,5.982322694299527,-15.66542103291522,0.315,2.0604682308676234,
0.5616594552304498,1.4282314464601822,3.1005222426331676,5.974459779653522,-15.786114154722782,0.3155,2.059181359410305,
0.5632103329928555,1.4312166980594148,3.1029872401444734,5.966536580144804,-15.906559267795274,0.316,2.05789070730857,
0.5647624409031313,1.4341979730136132,3.105442832875448,5.958553220385726,-16.02675394484504,0.3165,2.056594783258139,
0.5663157742570305,1.4371752412740568,3.107889013401975,5.9505098261999585,-16.14669576795859,0.317,2.055080456824742,
0.5678703283465967,1.440148472855241,3.1103257743066095,5.942406524617768,-16.2663823287985,0.3175,2.0535616446593754,
0.5694260984601655,1.4431176378354746,3.1127531081786084,5.934243443871161,-16.385811228822604,0.318,2.0520383693040554,
